StudentID,Name,Major,GPA,EnrollmentDate
103795,Cici,Business,2.83,2020-04-25
103796,Eka,Law,3.64,2018-07-12
103797,Cici,Business,2.51,2021-09-27
103798,Ari,Law,3.63,2018-11-29
103799,Dina,Business,2.57,2020-12-17
103800,Budi,Computer Science,,2018-01-12
103801,Ari,Law,3.81,2022-06-27
103802,Eka,Business,3.54,2019-11-06
103803,Cici,Law,3.2,2020-11-24
103804,Cici,Computer Science,2.76,2018-09-10
103805,Eka,Computer Science,3.74,2021-06-24
103806,Dina,Engineering,2.21,2020-08-14
103807,Dina,Engineering,3.26,2021-11-28
103808,Cici,Computer Science,3.45,2021-08-20
103809,Budi,Computer Science,2.01,2019-05-10
103810,Dina,Computer Science,2.64,2019-07-19
103811,Cici,Computer Science,2.08,2019-04-07
103812,Dina,Computer Science,3.49,2019-06-02
103813,Eka,Computer Science,2.1,2020-03-10
103814,Cici,Computer Science,3.95,2020-07-18
103815,Cici,Business,2.2,2020-05-16
103816,Cici,Engineering,3.42,2020-08-03
103817,Eka,Law,2.91,2020-02-07
103818,Budi,Law,2.35,2018-03-23
103819,Eka,Engineering,2.97,2022-10-06
103820,Dina,Computer Science,3.13,2020-06-14
103821,Budi,Business,3.06,2018-12-06
103822,Eka,Business,3.81,2018-03-29
103823,Ari,Engineering,2.76,2022-10-21
103824,Cici,Computer Science,2.55,2019-09-21
103825,Budi,Engineering,3.37,2019-06-08
103826,Dina,Computer Science,3.0,2021-05-13
103827,Eka,Business,3.87,2020-11-25
103828,Eka,Business,2.84,2020-05-02
103829,Ari,Engineering,2.43,2018-07-27
103830,Dina,Business,2.43,2022-11-17
103831,Budi,Business,3.07,2021-11-16
103832,Eka,Computer Science,3.42,2021-07-28
103833,Ari,Law,3.22,2020-07-16
103834,Dina,Computer Science,3.6,2021-12-04
103835,Dina,Computer Science,2.41,2022-06-10
103836,Ari,Business,2.63,2021-12-24
103837,Dina,Business,2.3,2019-06-05
103838,Eka,Business,3.33,2020-04-19
103839,Cici,Business,3.55,2020-05-12
103840,Budi,Business,3.74,2018-07-17
103841,Eka,Engineering,3.42,2020-01-20
103842,Budi,Business,3.94,2019-09-30
103843,Budi,Law,3.26,2020-07-01
103844,Budi,Engineering,2.35,2019-09-02
103845,Cici,Business,2.34,2022-02-26
103846,Dina,Engineering,3.84,2022-06-04
103847,Ari,Business,3.08,2019-03-03
103848,Budi,Computer Science,2.46,2019-10-26
103849,Ari,Business,3.55,2020-01-28
103850,Eka,Law,3.18,2018-12-17
103851,Dina,Law,2.15,2020-03-02
103852,Dina,Computer Science,3.9,2021-04-19
103853,Dina,Computer Science,2.17,2018-09-04
103854,Ari,Computer Science,3.82,2018-02-03
103855,Eka,Law,3.34,2022-02-03
103856,Budi,Business,3.34,2018-03-08
103857,Dina,Business,3.26,2021-10-27
103858,Cici,Engineering,2.79,2021-04-13
103859,Ari,Business,2.74,2022-12-08
103860,Dina,Law,3.33,2022-01-26
103861,Eka,Business,3.53,2019-03-27
103862,Ari,Business,3.51,2019-10-04
103863,Dina,Business,3.21,2022-11-30
103864,Ari,Engineering,2.12,2021-02-19
103865,Dina,Law,3.88,2019-12-04
103866,Budi,Engineering,3.6,2019-12-07
103867,Dina,Engineering,3.29,2019-06-06
103868,Dina,Computer Science,2.43,2021-06-12
103869,Cici,Business,2.23,2018-05-07
103870,Budi,Computer Science,2.77,2022-05-19
103871,Budi,Business,2.99,2021-03-27
103872,Cici,Engineering,2.95,2018-11-11
103873,Ari,Law,2.85,2020-04-24
103874,Budi,Business,2.75,2019-10-01
103875,Dina,Law,2.26,2019-11-04
103876,Ari,Business,3.32,2021-08-31
103877,Cici,Engineering,3.0,2018-02-18
103878,Eka,Computer Science,2.37,2019-05-15
103879,Ari,Law,2.15,2021-04-24
103880,Budi,Business,2.47,2019-05-25
103881,Ari,Computer Science,3.41,2020-02-06
103882,Ari,Engineering,3.86,2021-06-16
103883,Ari,Business,3.48,2021-01-24
103884,Budi,Business,3.6,2020-05-10
103885,Budi,Law,2.19,2020-10-18
103886,Ari,Engineering,3.55,2021-01-04
103887,Eka,Engineering,2.54,2020-08-26
103888,Cici,Business,3.02,2020-07-08
103889,Cici,Computer Science,2.27,2020-05-30
103890,Dina,Computer Science,2.45,2021-09-15
103891,Budi,Business,3.62,2018-02-17
103892,Ari,Business,2.75,2018-04-19
103893,Eka,Business,2.04,2019-01-18
103894,Dina,Business,2.72,2018-06-14
103895,Ari,Business,3.21,2019-11-12
103896,Dina,Engineering,2.19,2022-09-26
103897,Budi,Engineering,3.39,2018-05-16
103898,Budi,Engineering,3.16,2020-08-20
103899,Budi,Law,2.38,2022-03-04
103900,Eka,Computer Science,2.14,2020-10-18
103901,Budi,Law,2.59,2019-07-26
103902,Eka,Engineering,3.66,2019-03-12
103903,Dina,Law,3.67,2022-02-05
103904,Dina,Law,2.24,2021-10-08
103905,Eka,Computer Science,3.68,2020-09-24
103906,Ari,Computer Science,2.04,2018-12-20
103907,Eka,Business,3.37,2019-09-18
103908,Budi,Law,2.78,2022-08-03
103909,Budi,Computer Science,3.34,2019-02-24
103910,Dina,Business,2.47,2018-09-21
103911,Cici,Law,2.53,2022-04-18
103912,Eka,Business,3.02,2022-09-24
103913,Dina,Business,3.45,2019-06-28
103914,Eka,Business,3.77,2021-12-01
103915,Cici,Engineering,3.2,2022-07-02
103916,Eka,Law,2.85,2019-10-26
103917,Budi,Computer Science,2.38,2019-03-25
103918,Ari,Business,3.36,2018-06-24
103919,Cici,Computer Science,2.87,2020-07-15
103920,Cici,Business,3.79,2021-01-21
103921,Ari,Computer Science,3.07,2020-11-19
103922,Budi,Computer Science,2.05,2022-09-19
103923,Dina,Law,2.77,2020-12-01
103924,Ari,Business,2.22,2020-12-11
103925,Eka,Law,2.52,2021-10-15
103926,Eka,Engineering,3.04,2018-05-27
103927,Cici,Engineering,3.29,2018-02-12
103928,Eka,Law,2.61,2021-10-02
103929,Cici,Business,2.84,2018-03-09
103930,Budi,Law,3.64,2018-11-15
103931,Eka,Business,2.57,2022-01-28
103932,Dina,Business,3.44,2020-05-04
103933,Eka,Law,3.46,2019-05-12
103934,Ari,Engineering,3.24,2019-07-26
103935,Eka,Computer Science,2.91,2022-12-13
103936,Eka,Engineering,3.69,2022-11-25
103937,Eka,Law,3.62,2022-07-11
103938,Eka,Computer Science,3.25,2022-12-29
103939,Budi,Computer Science,2.29,2022-12-17
103940,Budi,Engineering,3.04,2018-11-02
103941,Dina,Computer Science,2.39,2019-07-21
103942,Budi,Engineering,2.39,2019-10-29
103943,Eka,Engineering,2.82,2021-12-06
103944,Cici,Engineering,3.73,2019-08-06
103945,Eka,Computer Science,2.42,2021-01-12
103946,Ari,Law,2.95,2022-10-10
103947,Dina,Computer Science,3.19,2019-09-28
103948,Budi,Engineering,2.47,2021-01-06
103949,Dina,Computer Science,3.3,2019-07-09
103950,Budi,Law,3.76,2018-07-20
103951,Dina,Business,3.49,2020-07-22
103952,Eka,Engineering,2.63,2019-12-17
103953,Dina,Business,3.67,2018-09-06
103954,Ari,Engineering,2.97,2021-03-25
103955,Cici,Business,3.47,2018-06-11
103956,Ari,Business,3.73,2019-12-30
103957,Budi,Business,2.03,2019-07-22
103958,Dina,Computer Science,3.35,2018-01-05
103959,Eka,Computer Science,2.94,2020-09-23
103960,Eka,Law,3.47,2021-10-01
103961,Cici,Law,2.37,2021-09-05
103962,Budi,Law,3.21,2020-10-03
103963,Ari,Computer Science,3.2,2018-05-23
103964,Budi,Law,3.19,2019-09-23
103965,Eka,Law,3.08,2018-11-02
103966,Dina,Law,2.0,2018-05-08
103967,Eka,Law,3.99,2020-01-20
103968,Ari,Law,3.3,2018-04-27
103969,Eka,Computer Science,3.12,2020-03-24
103970,Cici,Law,2.94,2018-06-14
103971,Eka,Law,2.18,2019-05-13
103972,Eka,Business,2.29,2018-05-31
103973,Ari,Computer Science,3.32,2020-11-01
103974,Cici,Computer Science,3.2,2021-06-19
103975,Ari,Law,3.11,2021-05-09
103976,Cici,Law,2.03,2020-11-09
103977,Eka,Engineering,3.89,2018-04-15
103978,Ari,Business,2.71,2019-07-08
103979,Cici,Computer Science,3.07,2019-02-01
103980,Ari,Law,3.04,2021-03-02
103981,Budi,Business,2.9,2022-06-21
103982,Cici,Engineering,3.2,2021-07-31
103983,Ari,Computer Science,3.9,2020-11-07
103984,Ari,Computer Science,2.31,2021-08-08
103985,Budi,Engineering,3.06,2021-04-07
103986,Budi,Computer Science,2.95,2019-08-28
103987,Ari,Law,3.63,2018-08-28
103988,Cici,Business,3.63,2020-05-01
103989,Cici,Engineering,2.06,2018-07-02
103990,Eka,Law,3.92,2020-09-28
103991,Dina,Engineering,2.52,2021-03-30
103992,Dina,Computer Science,3.59,2018-04-24
103993,Eka,Engineering,3.91,2020-04-09
103994,Eka,Business,3.58,2020-10-23
103995,Dina,Engineering,3.1,2019-03-27
103996,Eka,Engineering,2.09,2020-06-26
103997,Cici,Business,2.44,2019-12-29
103998,Ari,Engineering,2.66,2021-01-26
103999,Eka,Law,3.02,2020-11-27
104000,Budi,Engineering,,2020-09-01
104001,Ari,Law,3.57,2018-12-02
104002,Ari,Computer Science,3.53,2022-08-22
104003,Dina,Computer Science,2.4,2021-11-05
104004,Dina,Law,2.52,2018-07-03
104005,Dina,Business,2.2,2020-10-25
104006,Cici,Engineering,2.55,2018-07-30
104007,Budi,Engineering,2.99,2021-02-23
104008,Eka,Business,3.03,2022-12-17
104009,Dina,Law,2.45,2022-03-14
104010,Ari,Business,3.74,2019-10-31
104011,Eka,Law,3.78,2019-07-10
104012,Eka,Business,3.27,2022-11-16
104013,Budi,Business,3.15,2019-07-26
104014,Cici,Engineering,3.32,2020-08-01
104015,Ari,Law,3.73,2022-08-02
104016,Budi,Business,3.21,2022-07-11
104017,Dina,Engineering,3.91,2018-05-14
104018,Ari,Business,3.88,2019-04-03
104019,Ari,Computer Science,3.26,2021-01-12
104020,Ari,Computer Science,2.75,2020-12-23
104021,Ari,Computer Science,3.27,2022-02-01
104022,Budi,Engineering,2.62,2021-03-25
104023,Budi,Computer Science,2.28,2022-08-08
104024,Cici,Law,3.35,2018-12-05
104025,Dina,Business,3.95,2020-05-14
104026,Cici,Business,2.38,2021-07-30
104027,Eka,Law,3.13,2018-11-25
104028,Eka,Computer Science,2.42,2020-03-04
104029,Cici,Law,2.75,2019-04-27
104030,Budi,Computer Science,2.85,2021-02-20
104031,Cici,Engineering,2.52,2021-12-31
104032,Cici,Engineering,3.63,2021-06-19
104033,Ari,Computer Science,2.52,2020-09-30
104034,Eka,Computer Science,3.78,2021-01-26
104035,Budi,Business,3.0,2018-06-07
104036,Ari,Engineering,2.35,2021-07-21
104037,Dina,Business,2.87,2021-02-09
104038,Ari,Business,2.91,2021-10-28
104039,Ari,Law,2.8,2018-05-04
104040,Cici,Engineering,2.82,2018-11-08
104041,Budi,Computer Science,3.82,2019-03-11
104042,Budi,Law,2.44,2020-01-23
104043,Ari,Engineering,3.89,2018-11-27
104044,Ari,Engineering,2.63,2019-03-18
104045,Ari,Law,3.94,2021-12-02
104046,Eka,Computer Science,3.79,2021-06-01
104047,Dina,Computer Science,2.44,2018-04-05
104048,Eka,Business,2.37,2019-01-10
104049,Eka,Computer Science,2.93,2020-05-05
104050,Budi,Computer Science,3.53,2018-11-28
104051,Ari,Law,2.13,2019-07-27
104052,Cici,Computer Science,2.53,2019-07-12
104053,Budi,Computer Science,3.64,2020-10-06
104054,Eka,Computer Science,2.11,2021-07-08
104055,Cici,Computer Science,3.45,2021-07-29
104056,Dina,Computer Science,2.4,2022-04-20
104057,Cici,Law,3.02,2020-02-05
104058,Cici,Engineering,2.02,2022-04-27
104059,Eka,Computer Science,2.62,2021-08-15
104060,Eka,Law,3.28,2020-01-09
104061,Dina,Law,2.47,2022-06-10
104062,Dina,Law,2.16,2018-04-12
104063,Budi,Computer Science,3.76,2018-08-06
104064,Eka,Business,2.26,2018-12-11
104065,Budi,Business,3.65,2019-02-11
104066,Dina,Engineering,3.92,2022-06-07
104067,Eka,Business,2.1,2022-10-22
104068,Budi,Engineering,3.6,2022-01-29
104069,Dina,Business,3.48,2021-11-07
104070,Ari,Business,3.6,2019-10-03
104071,Cici,Law,3.19,2019-10-03
104072,Ari,Law,3.0,2019-11-10
104073,Budi,Engineering,2.03,2021-09-05
104074,Cici,Law,3.29,2019-08-22
104075,Ari,Computer Science,2.15,2022-08-15
104076,Dina,Law,2.83,2022-08-14
104077,Ari,Computer Science,2.82,2022-05-11
104078,Ari,Law,3.87,2021-08-29
104079,Eka,Business,2.96,2020-01-21
104080,Ari,Engineering,2.91,2021-01-06
104081,Budi,Business,3.08,2019-01-28
104082,Eka,Business,2.42,2022-04-05
104083,Cici,Business,2.68,2020-10-06
104084,Dina,Law,3.19,2020-09-30
104085,Ari,Business,2.06,2022-11-03
104086,Budi,Law,2.55,2020-05-12
104087,Cici,Law,2.87,2022-11-02
104088,Ari,Business,3.51,2018-11-08
104089,Cici,Business,3.01,2020-01-16
104090,Dina,Law,2.48,2019-04-11
104091,Eka,Business,2.41,2021-04-23
104092,Dina,Engineering,2.18,2020-10-28
104093,Ari,Law,2.77,2020-11-03
104094,Budi,Law,3.63,2019-01-07
104095,Budi,Business,3.93,2022-12-04
104096,Budi,Law,3.62,2022-07-03
104097,Ari,Law,3.43,2019-07-29
104098,Ari,Engineering,3.63,2019-01-09
104099,Budi,Engineering,3.16,2021-07-08
104100,Ari,Law,2.01,2018-10-11
104101,Dina,Law,3.79,2022-02-26
104102,Cici,Engineering,3.44,2018-05-05
104103,Cici,Law,2.0,2020-09-03
104104,Cici,Business,3.13,2018-11-01
104105,Ari,Law,3.6,2019-06-21
104106,Dina,Engineering,3.99,2018-09-13
104107,Budi,Computer Science,2.71,2020-08-21
104108,Cici,Business,2.02,2020-09-02
104109,Dina,Computer Science,2.62,2021-02-06
104110,Cici,Business,2.77,2020-01-27
104111,Cici,Engineering,2.09,2022-12-26
104112,Dina,Business,2.8,2019-06-16
104113,Budi,Engineering,2.56,2020-08-17
104114,Budi,Engineering,3.49,2021-07-13
104115,Ari,Engineering,3.59,2020-09-29
104116,Dina,Engineering,3.04,2021-09-27
104117,Ari,Computer Science,2.61,2021-10-15
104118,Cici,Business,3.28,2018-02-26
104119,Dina,Engineering,2.14,2022-08-10
104120,Cici,Law,2.94,2020-02-12
104121,Cici,Law,3.23,2020-06-16
104122,Budi,Engineering,2.38,2019-10-04
104123,Cici,Engineering,3.18,2018-03-14
104124,Eka,Business,3.87,2018-12-12
104125,Cici,Computer Science,3.55,2020-10-06
104126,Cici,Law,2.28,2022-06-24
104127,Ari,Business,2.02,2022-08-29
104128,Dina,Law,2.88,2018-08-17
104129,Dina,Business,2.35,2020-03-16
104130,Budi,Computer Science,3.17,2022-03-18
104131,Cici,Engineering,3.7,2018-05-23
104132,Budi,Engineering,3.4,2019-12-06
104133,Ari,Law,3.84,2021-03-10
104134,Ari,Computer Science,3.23,2018-03-25
104135,Ari,Engineering,2.94,2022-01-18
104136,Eka,Engineering,2.87,2019-03-01
104137,Eka,Engineering,3.17,2019-04-08
104138,Ari,Law,2.32,2021-05-17
104139,Ari,Computer Science,2.96,2020-10-08
104140,Budi,Computer Science,2.09,2022-10-30
104141,Dina,Business,2.93,2019-09-01
104142,Ari,Law,2.07,2018-04-26
104143,Eka,Law,3.77,2019-02-01
104144,Budi,Engineering,2.64,2019-09-29
104145,Cici,Computer Science,2.97,2022-03-17
104146,Cici,Computer Science,3.38,2019-05-28
104147,Ari,Engineering,3.23,2018-09-15
104148,Budi,Business,3.65,2020-04-04
104149,Eka,Computer Science,2.24,2019-05-10
104150,Ari,Engineering,3.97,2020-09-17
104151,Dina,Business,2.2,2018-05-28
104152,Dina,Business,2.19,2020-01-31
104153,Eka,Business,2.35,2019-12-21
104154,Dina,Engineering,2.48,2021-06-19
104155,Budi,Computer Science,2.13,2021-07-12
104156,Cici,Computer Science,2.51,2018-11-25
104157,Cici,Business,3.22,2019-11-05
104158,Dina,Computer Science,2.57,2018-11-22
104159,Cici,Business,3.62,2018-09-05
104160,Eka,Computer Science,2.48,2018-04-08
104161,Budi,Computer Science,3.81,2021-06-08
104162,Ari,Engineering,2.37,2020-08-26
104163,Dina,Business,3.8,2019-11-14
104164,Budi,Business,3.06,2019-01-30
104165,Dina,Law,2.85,2018-12-19
104166,Budi,Business,2.78,2019-04-18
104167,Eka,Engineering,3.14,2020-01-20
104168,Ari,Computer Science,2.81,2021-10-11
104169,Budi,Computer Science,2.32,2020-08-07
104170,Dina,Engineering,3.54,2020-06-01
104171,Eka,Business,2.84,2020-01-15
104172,Ari,Business,3.19,2020-05-08
104173,Eka,Law,2.79,2019-02-02
104174,Dina,Business,3.57,2020-10-14
104175,Eka,Computer Science,2.43,2018-06-04
104176,Budi,Computer Science,2.23,2022-07-11
104177,Eka,Business,3.08,2018-04-04
104178,Dina,Law,3.24,2021-03-18
104179,Cici,Engineering,2.19,2022-11-29
104180,Dina,Business,2.76,2022-05-12
104181,Cici,Law,2.94,2020-06-09
104182,Cici,Law,2.67,2022-03-27
104183,Dina,Law,2.14,2022-11-30
104184,Dina,Law,3.59,2020-03-29
104185,Budi,Engineering,2.94,2020-10-13
104186,Cici,Engineering,2.41,2022-12-11
104187,Dina,Computer Science,2.25,2018-02-09
104188,Dina,Law,2.18,2020-04-08
104189,Ari,Engineering,3.44,2018-08-09
104190,Ari,Business,2.84,2022-01-07
104191,Budi,Business,3.89,2022-04-04
104192,Eka,Law,2.35,2018-12-18
104193,Ari,Business,2.21,2020-09-24
104194,Ari,Law,3.91,2022-03-26
104195,Dina,Business,2.56,2019-09-14
104196,Budi,Law,2.2,2020-04-20
104197,Cici,Law,2.4,2020-11-19
104198,Budi,Engineering,3.85,2018-07-04
104199,Eka,Law,3.23,2018-12-20
104200,Dina,Law,,2020-07-22
104201,Dina,Computer Science,3.05,2018-07-10
104202,Eka,Engineering,3.86,2021-03-28
104203,Cici,Computer Science,2.1,2019-08-11
104204,Cici,Engineering,2.26,2021-09-04
104205,Dina,Law,3.13,2020-10-25
104206,Cici,Business,3.76,2022-10-01
104207,Ari,Business,2.42,2022-08-26
104208,Budi,Computer Science,3.92,2022-06-12
104209,Eka,Law,2.85,2021-07-04
104210,Cici,Computer Science,3.35,2018-11-12
104211,Ari,Computer Science,2.29,2018-06-26
104212,Budi,Computer Science,3.79,2019-06-06
104213,Cici,Law,2.81,2018-05-16
104214,Eka,Law,2.78,2019-03-25
104215,Eka,Engineering,3.11,2019-06-22
104216,Dina,Engineering,2.16,2021-08-24
104217,Ari,Business,2.42,2022-06-21
104218,Cici,Business,2.47,2018-07-22
104219,Dina,Business,3.38,2022-04-26
104220,Ari,Business,2.9,2019-09-12
104221,Budi,Law,2.69,2022-09-21
104222,Dina,Law,3.95,2021-05-29
104223,Eka,Computer Science,2.08,2022-04-13
104224,Cici,Computer Science,2.62,2020-04-05
104225,Budi,Engineering,3.42,2022-08-16
104226,Cici,Computer Science,2.95,2018-11-27
104227,Cici,Engineering,3.73,2022-06-05
104228,Dina,Business,2.33,2020-11-01
104229,Budi,Engineering,2.92,2021-04-23
104230,Dina,Engineering,2.68,2022-11-21
104231,Ari,Law,3.45,2019-07-02
104232,Budi,Engineering,2.78,2022-04-03
104233,Ari,Engineering,2.48,2022-02-22
104234,Dina,Computer Science,2.16,2018-04-04
104235,Budi,Business,3.1,2022-12-05
104236,Ari,Computer Science,3.84,2022-04-05
104237,Eka,Engineering,3.47,2020-06-13
104238,Eka,Law,3.32,2021-06-11
104239,Ari,Engineering,2.81,2020-01-12
104240,Eka,Business,2.5,2021-12-29
104241,Ari,Computer Science,3.27,2018-12-21
104242,Budi,Business,2.65,2022-02-16
104243,Ari,Computer Science,3.67,2020-04-10
104244,Ari,Engineering,3.44,2018-04-12
104245,Budi,Business,2.11,2020-06-29
104246,Cici,Business,2.49,2020-09-08
104247,Budi,Law,3.97,2020-02-24
104248,Dina,Business,2.11,2020-10-23
104249,Dina,Computer Science,3.96,2020-12-26
104250,Eka,Law,2.47,2018-06-13
104251,Ari,Business,2.87,2021-04-12
104252,Cici,Computer Science,3.2,2020-04-15
104253,Dina,Engineering,3.77,2020-05-13
104254,Eka,Business,3.64,2019-02-16
104255,Ari,Business,3.1,2020-07-21
104256,Ari,Law,3.15,2022-06-20
104257,Cici,Engineering,2.17,2022-02-04
104258,Ari,Law,3.59,2019-10-10
104259,Ari,Law,2.66,2020-12-28
104260,Ari,Business,2.01,2020-05-27
104261,Eka,Engineering,3.53,2021-02-08
104262,Cici,Business,2.21,2020-10-07
104263,Ari,Business,3.28,2018-08-28
104264,Budi,Computer Science,2.25,2021-04-20
104265,Budi,Computer Science,3.21,2022-12-17
104266,Ari,Engineering,2.37,2020-09-12
104267,Eka,Business,2.69,2018-08-26
104268,Budi,Law,2.48,2022-03-20
104269,Budi,Computer Science,2.08,2018-01-30
104270,Budi,Computer Science,3.38,2018-01-13
104271,Ari,Business,2.97,2022-05-13
104272,Dina,Business,2.49,2021-09-15
104273,Ari,Business,2.84,2022-10-17
104274,Eka,Computer Science,3.59,2020-12-13
104275,Budi,Computer Science,2.62,2021-08-15
104276,Eka,Engineering,3.25,2018-07-27
104277,Dina,Business,3.78,2022-07-24
104278,Eka,Engineering,3.9,2019-03-14
104279,Budi,Business,2.02,2022-09-14
104280,Dina,Law,3.8,2019-08-21
104281,Ari,Engineering,3.72,2019-10-09
104282,Dina,Business,2.88,2022-07-21
104283,Dina,Law,2.03,2022-05-12
104284,Ari,Law,2.46,2018-06-10
104285,Eka,Business,2.53,2019-10-10
104286,Cici,Engineering,2.59,2022-06-18
104287,Ari,Law,2.76,2022-10-13
104288,Eka,Law,2.86,2020-08-05
104289,Cici,Engineering,3.17,2021-01-02
104290,Eka,Engineering,2.93,2018-11-27
104291,Cici,Computer Science,3.46,2021-01-28
104292,Cici,Law,2.87,2021-04-08
104293,Budi,Law,3.34,2022-04-10
104294,Ari,Engineering,3.29,2021-08-10
104295,Ari,Computer Science,3.9,2020-04-18
104296,Dina,Business,2.28,2019-12-07
104297,Budi,Engineering,3.7,2018-07-02
104298,Dina,Law,2.29,2021-01-26
104299,Ari,Computer Science,3.84,2018-01-19
104300,Eka,Business,3.87,2018-05-15
104301,Budi,Law,2.4,2022-05-15
104302,Ari,Engineering,3.61,2018-05-02
104303,Budi,Business,3.66,2019-03-16
104304,Cici,Computer Science,3.61,2022-06-05
104305,Cici,Business,2.4,2019-03-29
104306,Cici,Law,3.41,2022-03-28
104307,Dina,Law,3.02,2018-08-23
104308,Eka,Engineering,2.42,2019-08-14
104309,Budi,Law,3.19,2018-12-24
104310,Ari,Computer Science,3.62,2019-01-23
104311,Eka,Business,3.72,2020-03-23
104312,Budi,Law,3.16,2018-06-25
104313,Dina,Engineering,2.46,2019-02-17
104314,Dina,Computer Science,2.09,2021-09-13
104315,Budi,Engineering,3.61,2021-10-21
104316,Eka,Engineering,2.52,2021-06-07
104317,Ari,Computer Science,2.32,2021-07-25
104318,Cici,Engineering,3.25,2018-03-29
104319,Dina,Computer Science,3.31,2021-10-11
104320,Dina,Engineering,3.57,2020-03-24
104321,Eka,Computer Science,2.19,2021-08-26
104322,Cici,Engineering,2.95,2020-01-14
104323,Dina,Engineering,3.09,2019-10-05
104324,Budi,Computer Science,2.64,2018-12-24
104325,Dina,Law,2.22,2019-07-03
104326,Cici,Law,3.05,2018-11-29
104327,Dina,Engineering,3.46,2022-04-12
104328,Dina,Engineering,3.36,2022-04-28
104329,Eka,Law,3.02,2020-01-14
104330,Eka,Law,3.01,2020-02-02
104331,Eka,Computer Science,3.81,2019-04-15
104332,Dina,Law,2.77,2019-01-06
104333,Ari,Engineering,3.61,2019-08-25
104334,Budi,Computer Science,3.11,2019-06-18
104335,Cici,Engineering,3.01,2022-12-13
104336,Budi,Computer Science,3.18,2022-09-02
104337,Dina,Business,2.2,2021-12-03
104338,Dina,Computer Science,2.8,2021-03-11
104339,Cici,Engineering,2.5,2020-09-21
104340,Budi,Engineering,3.58,2018-11-07
104341,Budi,Business,3.43,2020-12-31
104342,Ari,Computer Science,2.19,2022-02-14
104343,Dina,Law,2.64,2020-11-14
104344,Cici,Engineering,2.89,2020-08-09
104345,Budi,Law,3.54,2021-09-21
104346,Dina,Business,2.22,2022-11-28
104347,Eka,Law,2.78,2019-08-27
104348,Ari,Engineering,3.91,2019-01-06
104349,Eka,Engineering,3.14,2020-10-01
104350,Budi,Business,3.02,2022-12-30
104351,Dina,Computer Science,3.83,2020-10-26
104352,Dina,Law,3.9,2020-11-07
104353,Dina,Engineering,2.43,2022-09-10
104354,Eka,Engineering,3.41,2022-08-07
104355,Dina,Engineering,3.37,2022-07-12
104356,Eka,Business,3.77,2021-02-09
104357,Budi,Business,3.85,2018-12-28
104358,Ari,Engineering,2.33,2022-07-13
104359,Ari,Computer Science,2.39,2020-07-05
104360,Cici,Engineering,2.49,2022-05-12
104361,Budi,Computer Science,2.32,2020-01-04
104362,Eka,Engineering,3.79,2018-11-03
104363,Budi,Law,2.23,2021-05-04
104364,Cici,Law,2.61,2021-04-08
104365,Dina,Computer Science,2.24,2020-12-04
104366,Budi,Law,2.84,2019-03-12
104367,Cici,Business,2.12,2019-03-31
104368,Ari,Engineering,3.68,2022-01-18
104369,Dina,Law,2.77,2021-11-23
104370,Budi,Computer Science,3.19,2020-10-06
104371,Budi,Business,3.74,2018-12-11
104372,Eka,Law,2.17,2018-01-11
104373,Budi,Computer Science,2.7,2019-04-26
104374,Cici,Computer Science,3.42,2018-01-08
104375,Eka,Engineering,3.29,2022-10-28
104376,Budi,Business,3.01,2020-04-12
104377,Eka,Computer Science,3.2,2020-01-06
104378,Dina,Business,2.88,2018-08-27
104379,Dina,Engineering,2.8,2021-08-09
104380,Budi,Business,2.85,2022-03-17
104381,Ari,Law,2.29,2018-02-12
104382,Budi,Law,2.01,2022-04-03
104383,Budi,Computer Science,3.45,2022-11-08
104384,Ari,Law,2.13,2022-02-21
104385,Cici,Business,2.33,2018-09-16
104386,Ari,Engineering,3.59,2019-02-15
104387,Eka,Business,2.39,2020-06-13
104388,Eka,Business,3.57,2022-02-20
104389,Budi,Law,3.01,2021-12-07
104390,Dina,Engineering,2.91,2018-06-03
104391,Budi,Law,3.05,2022-03-13
104392,Cici,Law,3.86,2020-10-26
104393,Cici,Engineering,3.45,2019-10-12
104394,Dina,Engineering,3.27,2021-08-19
104395,Budi,Law,3.87,2019-01-13
104396,Budi,Business,2.98,2021-07-08
104397,Ari,Law,2.34,2019-01-02
104398,Ari,Engineering,3.11,2020-11-04
104399,Budi,Computer Science,3.92,2021-04-17
104400,Ari,Engineering,,2020-03-02
104401,Dina,Law,3.72,2022-02-11
104402,Ari,Law,2.77,2018-10-29
104403,Budi,Engineering,2.19,2020-11-04
104404,Dina,Law,2.63,2021-04-22
104405,Dina,Business,3.89,2022-09-16
104406,Ari,Engineering,3.05,2019-07-15
104407,Ari,Business,2.24,2020-12-18
104408,Budi,Business,3.43,2020-03-24
104409,Cici,Business,3.56,2018-09-28
104410,Ari,Computer Science,3.5,2021-06-13
104411,Ari,Engineering,2.19,2022-11-27
104412,Dina,Engineering,3.2,2022-01-18
104413,Dina,Engineering,3.13,2018-04-21
104414,Budi,Computer Science,2.9,2022-01-09
104415,Cici,Business,2.07,2018-03-27
104416,Dina,Engineering,2.4,2021-02-17
104417,Eka,Business,2.53,2022-04-02
104418,Ari,Law,3.19,2022-08-20
104419,Dina,Engineering,2.14,2019-01-02
104420,Eka,Computer Science,2.56,2019-10-04
104421,Ari,Engineering,2.67,2018-04-08
104422,Cici,Computer Science,3.44,2021-01-23
104423,Dina,Computer Science,2.55,2022-03-04
104424,Cici,Law,2.13,2021-05-03
